PremiseID,PremisesName,AltPremisesName,Customer,TenancyUnitShopOrLevel,BuildingType,StreetNumber,StreetName,Suburb,State,Postcode,Latitude,Longitude,RatingReferenceNumber,RatingType,RatingScope,CertificateValidTo,EnergyStarRatingValue,EnergyGPStarRatingValueNoGP,SectorComparisonDial,RatingProgressMetricForEnergyWithoutGreenPower,EnergyGreenPowerPercent,EnergyGreenPower,WasteStarRatingValue,IEQStarRatingValue,GHGEmissionsScope123WithRenewableElectricity,GHGEmissionsScope123WithoutRenewableElectricity,GHGEmissionsScope123PerM2WithRenewableElectricity,GHGEmissionsScope123PerM2WithoutRenewableElectricity,EnergyIntensity,GHGEmissionsScope123PerRoom,GHGEmissionsScope123PerRoomNoGP,TotalEnergyUse,CarbonNeutral,CarbonNeutralExpiryDate,WaterStarRatingValue,WaterStarRatingValueNoRW,RatingProgressMetricForWaterWithoutRecycledWater,RatingProgressMetricForWaterWithRecycledWater,WaterRecycledPercent,WaterRecycled,WaterConsumption,WaterConsumptionWoRW,WaterIntensity,WaterIntensityNoRW,ThermalComfortScore,AirQualityScore,AcousticComfortScore,LightingScore,OfficeLayoutScore,RecycleRate,WasteIntensity,MainRatingAttribute,AAAStarRatingValue,DataCentre_PUE,HospitalPeerGroup,RetailStoreCategory,School_SubSector,School_Remoteness,RatedElectricity,RatedGas,SchoolRatedLPG,GasAndLPG_REI%,RatedDiesel,Diesel_REI%,REIResult_%,REIResult1dp_%,TotalRenewableElectricity_kWh,NonRenewableElectricity_kWh,NonRenewableElectricity_REI%,OnsitePVCapacity_kW,OnsiteRenewableElectricity_kWh,OnsiteRenewableElectricity_REI%,RETandStateTerritoryTargets_kWh,RETandStateTerritorytargets_REI%,GreenPower_kWh,GreenPower_REI%,OtherVoluntaryPurchases_kWh,OtherVoluntaryPurchases_REI%,EmbodiedCarbonStarRating,RatingProgressMetricForEmbodiedCarbon,CarbonIntensityPerM2,TotalEmissionsA1-A5,TotalStoredEmissions_KGCO2e,TotalStoredEmissions_%,TotalOffsetEmissions_KGCO2e,TotalOffsetEmissions_%
P7647,State Administration Centre,State Administration Centre,Department for Infrastructure and Transport,,Office,="200",VICTORIA SQ,ADELAIDE,SA,5000,-34.92765745,138.60113297,OF32810,Energy,Whole Building,24/10/2025,4.00,4.00,,4.4,0.00,NO,,,1746295.14,900729.88,101.65,52.42,636.00,,,10935857.08,NO,,,,,,,,,,,,,,,,,,,17180.31,,,,,,,2062354.30,3446495.00,,31.50,1681.00,0.60,13.00,12.70,386099.77,1676254.53,55.20,,0.00,0.00,386099.77,12.70,0.00,0.00,0.00,0.00,,,,,,,,,
P7649,224 PROSPECT HWY SEVEN HILLS,224 PROSPECT HWY SEVEN HILLS,The Trust Company (Australia) Ltd ACF Haben Number 6 Trust,,Shopping Centre,="224",PROSPECT HWY,SEVEN HILLS,NSW,2147,-33.77523409,150.93244641,SC33387,Energy,Not applicable,09/10/2025,3.00,3.00,,,0.00,NO,,,875525.41,863694.00,42.89,42.00,208.00,,,4259312.82,NO,,,,,,,,,,,,,,,,,,,20412.80,,,,,,,1183142.45,0.00,,0.00,0.00,0.00,19.00,18.70,221018.77,962123.68,81.30,,0.00,0.00,221018.77,18.70,0.00,0.00,0.00,0.00,,,,,,,,,
P7649,224 PROSPECT HWY SEVEN HILLS,224 PROSPECT HWY SEVEN HILLS,The Trust Company (Australia) Ltd ACF Haben Number 6 Trust,,Shopping Centre,="224",PROSPECT HWY,SEVEN HILLS,NSW,2147,-33.77523409,150.93244641,SC33387,Water,Not applicable,09/10/2025,,,,,0.00,,,,0.00,0.00,0.00,0.00,,,,,NO,,3.00,3.00,,,0.00,NO,22860.220,22860.220,1.120,1.120,,,,,,,,20412.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P7651,1 CENTENARY AV NORTHMEAD,Constitutional Hill Retirement Living Village,Australian Village Retirement Village Trust No 2 (CH) & (CRD),,Retirement living,="1",CENTENARY AV,NORTHMEAD,NSW,2152,-33.78790547,150.98101152,RL37058,Water,Retirement living,21/01/2026,,,,,0.00,,,,0.00,0.00,0.00,0.00,,,,,NO,,1.00,1.00,1.1,1.1,0.00,NO,51539.220,51539.220,124.790,124.790,,,,,,,,413.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P7651,1 CENTENARY AV NORTHMEAD,Constitutional Hill Retirement Living Village & Age Care,Australian Village Retirement Village Trust No 2 (CH) & (CRD),,Co-located,="1",CENTENARY AV,NORTHMEAD,NSW,2152,-33.78790547,150.98101152,CL37057,Energy,Co-located,21/01/2026,0.00,0.00,,0.7,0.00,NO,,,1502969.11,1484111.05,38.18,0.00,,,,8451183.13,NO,,,,,,,,,,,,,,,,,,,116898.51,,,,,,,1885805.38,1660546.77,,19.60,45.00,0.00,15.00,14.90,350772.17,1535033.21,65.40,,0.00,0.00,350772.17,14.90,0.00,0.00,0.00,0.00,,,,,,,,,
P7653,23-27 MERIVALE ST SOUTH BRISBANE,23-27 MERIVALE ST SOUTH BRISBANE,Aria Securities Holding Trust,,Office,="25",MERIVALE ST,SOUTH BRISBANE,QLD,4101,-27.47347442,153.01580233,OF34054,Energy,Whole Building,04/12/2025,4.00,4.00,,4.2,0.00,NO,,,612686.91,728600.64,170.52,202.78,829.00,,,2980639.00,NO,,,,,,,,,,,,,,,,,,,3593.04,,,,,,,827955.28,0.00,,0.00,0.00,0.00,19.00,18.60,154330.86,673624.42,81.40,,0.00,0.00,154330.86,18.60,0.00,0.00,0.00,0.00,,,,,,,,,
P7656,Building C,1C HOMEBUSH BAY DR RHODES,Australand Holdings Limited,"L2, L3",Office,="1C",HOMEBUSH BAY DR,RHODES,NSW,2138,-33.83386256,151.08696431,OF33914,Energy,Tenancy,24/10/2025,5.50,5.50,,5.5,0.00,NO,,,123918.34,122243.77,33.53,33.08,163.00,,,602845.99,NO,,,,,,,,,,,,,,,,,,,3695.26,,,,,,,167457.22,0.00,,0.00,0.00,0.00,19.00,18.70,31350.19,136107.03,81.30,,0.00,0.00,31350.19,18.70,0.00,0.00,0.00,0.00,,,,,,,,,
P7656,Building C,Building C,Frasers Property (APG) Pty Limited,,Office,="1C",HOMEBUSH BAY DR,RHODES,NSW,2138,-33.83386256,151.08696431,OF37814,Energy,Base Building,01/04/2026,4.50,4.50,,4.5,0.00,NO,,,745206.17,735182.34,72.64,71.66,356.00,,,3661844.25,NO,,,,,,,,,,,,,,,,,,,10258.28,,,,,,,1002383.41,53263.98,,1.40,0.00,0.00,24.00,24.00,263380.45,817142.95,74.60,77.17,78140.00,7.10,185240.45,16.90,0.00,0.00,0.00,0.00,,,,,,,,,
P7656,Building C,Building C,Frasers Property (APG) Pty Limited,,Office,="1C",HOMEBUSH BAY DR,RHODES,NSW,2138,-33.83386256,151.08696431,OF37814,Water,Base Building,01/04/2026,,,,,0.00,,,,0.00,0.00,0.00,0.00,,,,,NO,,4.00,4.00,4.1,4.1,0.00,NO,6302.610,6302.610,0.610,0.610,,,,,,,,10258.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P7657,Building A,Building A 2 TECHNOLOGY PL WILLIAMTOWN,The Trust Company (Australia) Limited,,Office,="2",TECHNOLOGY PL,WILLIAMTOWN,NSW,2318,-32.80989274,151.84306659,OF37218,Energy,Whole Building,04/02/2026,3.00,3.00,,3.4,0.00,NO,,,41995.27,41427.76,176.08,173.70,856.00,,,204301.29,NO,,,,,,,,,,,,,,,,,,,238.50,,,,,,,56750.36,0.00,,0.00,0.00,0.00,19.00,18.60,10532.87,46217.49,81.40,,0.00,0.00,10532.87,18.60,0.00,0.00,0.00,0.00,,,,,,,,,
P7659,ANU Research School of Social Sciences (RSSS),ANU Research School of Social Sciences (RSSS),The Australian National University,,Office,="146",Ellery Cres,Acton,ACT,2601,,,OF37227,Energy,Whole Building,12/06/2026,5.00,5.00,,5.2,0.00,NO,,,70147.29,527533.76,13.00,97.73,618.00,,,3340971.90,NO,,,,,,,,,,,,,,,,,,,5397.61,,,,,,,626556.81,1085367.39,,32.50,0.00,0.00,68.00,67.50,626556.81,0.00,0.00,,0.00,0.00,626556.81,67.50,0.00,0.00,0.00,0.00,,,,,,,,,
P7660,2 BOOKER AV MORNINGTON,Peninsula Grange Age Care,Australian Unity Aurora Operations Company Pty Ltd,,Residential aged care,="2",BOOKER AV,MORNINGTON,VIC,3931,-38.22881184,145.06916409,AC36874,Energy,Residential aged care,09/01/2026,3.00,3.00,,3.1,0.00,NO,,,680464.69,758435.63,18.46,20.57,160.69,,,5923008.78,NO,,,,,,,,,,,,,,,,,,,102.00,,,,,,,649757.90,3564144.16,,60.20,511.30,0.30,7.00,7.30,120859.23,528898.67,32.10,,0.00,0.00,120859.23,7.30,0.00,0.00,0.00,0.00,,,,,,,,,
P7660,2 BOOKER AV MORNINGTON,Peninsula Grange Age Care,Australian Unity Aurora Operations Company Pty Ltd,,Residential aged care,="2",BOOKER AV,MORNINGTON,VIC,3931,-38.22881184,145.06916409,AC36874,Water,Residential aged care,09/01/2026,,,,,0.00,,,,0.00,0.00,0.00,0.00,,,,,NO,,3.00,3.00,3.4,3.4,0.00,NO,11103.820,11103.820,0.300,0.300,,,,,,,,102.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P7660,2 BOOKER AV MORNINGTON,Peninsula Grange Retirement Living Facility,Australian Unity Aurora Operations Company Pty Ltd,,Retirement living,="2",BOOKER AV,MORNINGTON,VIC,3931,-38.22881184,145.06916409,RL37018,Energy,Retirement living,09/01/2026,3.00,3.00,,3.2,0.00,NO,,,420817.76,481220.05,0.00,1964.16,10949.11,,,2682534.36,NO,,,,,,,,,,,,,,,,,,,245.00,,,,,,,503352.45,870465.54,,32.40,0.00,0.00,13.00,12.50,93395.81,409956.64,55.00,,0.00,0.00,93395.81,12.50,0.00,0.00,0.00,0.00,,,,,,,,,
P7660,2 BOOKER AV MORNINGTON,Peninsula Grange Retirement Living Facility,Australian Unity Aurora Operations Company Pty Ltd,,Retirement living,="2",BOOKER AV,MORNINGTON,VIC,3931,-38.22881184,145.06916409,RL37018,Water,Retirement living,09/01/2026,,,,,0.00,,,,0.00,0.00,0.00,0.00,,,,,NO,,3.00,3.00,3.4,3.4,0.00,NO,25426.460,25426.460,103.780,103.780,,,,,,,,245.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P7663,150 LONSDALE ST MELBOURNE,150 Lonsdale St MElbourne,Ventia Pty Ltd,Level 6,Office,="150",LONSDALE ST,MELBOURNE,VIC,3000,-37.81045851,144.96771928,OF34055,Energy,Tenancy,06/11/2025,5.50,5.50,,5.7,0.00,NO,,,42482.10,49371.09,39.22,45.58,190.00,,,206669.69,NO,,,,,,,,,,,,,,,,,,,1083.10,,,,,,,57408.25,0.00,,0.00,0.00,0.00,19.00,18.60,10666.26,46741.99,81.40,,0.00,0.00,10666.26,18.60,0.00,0.00,0.00,0.00,,,,,,,,,
P7669,7 DUNMORE DR TRUGANINA,7 DUNMORE DR TRUGANINA,The Trustee For Gref Australia Subtrust 1,,Warehouse and cold store,="7",DUNMORE DR,TRUGANINA,VIC,3029,-37.82178045,144.73786470,WC34854,Energy,Not applicable,14/11/2025,5.00,5.00,,5.2,0.00,NO,,,2167089.16,2518206.36,131.86,153.22,642.22,,,10554846.48,NO,,,,,,,,,,,,,,,,,,,16434.90,,,,,,,2925976.70,0.00,,0.00,552.60,0.20,19.00,18.60,544250.85,2381725.85,81.20,,0.00,0.00,544250.85,18.60,0.00,0.00,0.00,0.00,,,,,,,,,
P7676,Slough Business Park - Unit 49,Slough Business Park - Unit 49,Goodman Property Services (Aust) Pty Limited,,Office,="2",SLOUGH AV,SILVERWATER,NSW,2128,-33.83267993,151.05229545,OF33856,Energy,Whole Building,28/10/2025,5.00,4.50,,4.9,3.23,YES,,,167562.18,172132.43,93.63,96.18,474.00,,,848872.26,NO,,,,,,,,,,,,,,,,,,,1789.56,,,,,,,235797.85,0.00,,0.00,0.00,0.00,22.00,21.90,51754.14,184043.71,78.10,,0.00,0.00,44144.45,18.70,7609.69,3.20,0.00,0.00,,,,,,,,,
P7684,35 HINDER ST GUNGAHLIN,35 HINDER ST GUNGAHLIN,G1 DHA Pty Ltd,,Office,="35",HINDER ST,GUNGAHLIN,ACT,2912,-35.18629691,149.13724088,OF33743,Energy,Base Building,01/11/2025,5.00,5.00,,5.2,0.00,NO,,,3377.50,148445.75,0.89,39.02,198.00,,,754005.10,NO,,,,,,,,,,,,,,,,,,,3803.50,,,,,,,198723.64,0.00,,0.00,1000.00,5.10,95.00,94.90,198723.64,0.00,0.00,75.00,0.00,0.00,198723.64,94.90,0.00,0.00,0.00,0.00,,,,,,,,,
P7685,Myer Center Office Tower,Myer Center Office Tower,The Trustee for SG REIT (SA) Sub-Trust2,,Office,="21",RUNDLE MALL,ADELAIDE,SA,5000,-34.92320455,138.60054656,OF35029,Energy,Base Building,05/12/2025,5.00,5.00,,5.2,0.00,NO,,,224536.27,121556.61,35.09,18.99,237.00,,,1517662.37,NO,,,,,,,,,,,,,,,,,,,6398.00,,,,,,,251169.89,593841.97,,39.10,508.00,1.30,11.00,11.10,46696.19,204473.70,48.50,,0.00,0.00,46696.19,11.10,0.00,0.00,0.00,0.00,,,,,,,,,
P7692,25 MARTIN PL SYDNEY,25 MARTIN PL SYDNEY,DEXUS FUNDS MANAGEMENT LIMITED,,Office,="25",MARTIN PL,SYDNEY,NSW,2000,-33.86875458,151.20932598,OF37070,Energy,Base Building,28/01/2026,4.50,4.50,,4.5,0.00,NO,,,189780.24,4617576.13,2.96,72.00,384.00,,,24637106.70,YES,28/01/2026,,,,,,,,,,,,,,,,,,64125.85,,,,,,,6065473.82,2419866.20,,9.80,9884.32,1.50,89.00,88.60,6065473.82,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,6065473.82,88.60,,,,,,,,,
P7692,25 MARTIN PL SYDNEY,25 MARTIN PL SYDNEY,DEXUS FUNDS MANAGEMENT LIMITED,,Office,="25",MARTIN PL,SYDNEY,NSW,2000,-33.86875458,151.20932598,OF37070,Water,Base Building,28/01/2026,,,,,0.00,,,,0.00,0.00,0.00,0.00,,,,,YES,28/01/2026,3.00,3.00,3.0,3.0,0.00,NO,64962.150,64962.150,1.010,1.010,,,,,,,,64125.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P7702,405 BOURKE ST,,Brookfield Properties,,Office,="405",BOURKE ST,MELBOURNE,VIC,3000,-37.81483644,144.96192331,N69875,Waste,Base Building,03/04/2026,,,,,0.00,,3.00,,0.00,,0.00,,,,,,NO,,,,,,,,,,,,,,,,,36.00,1.95,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P7702,405 BOURKE ST,,Brookfield Property Partners,405 Bourke St,Office,="405",BOURKE ST,MELBOURNE,VIC,3000,-37.81483644,144.96192331,N69936,Energy,Tenancy,10/04/2026,5.50,5.50,,,0.00,NO,,,2665948.34,3096715.78,42.66,49.54,209.00,,,,NO,,,,,,,,,,,,,,,,,,,62499.64,0.00,,,,,,3589728.72,171962.66,,1.30,0.00,0.00,18.00,18.20,663381.90,2926346.90,80.40,0.00,0.00,0.00,663381.90,18.20,0.00,0.00,0.00,0.00,,,,,,,,,
P7714,30 Willaim St Fremantle,30 Willaim St Fremantle,CB Richard Ellis (C) Pty Ltd,,Office,="30",WILLIAM ST,FREMANTLE,WA,6160,-32.05467375,115.74889123,OF33370,Energy,Base Building,08/12/2025,5.00,5.00,,5.1,0.00,NO,,,337768.32,315265.11,53.64,50.06,266.00,,,1677452.23,NO,,,,,,,,,,,,,,,,,,,6296.80,,,,,,,450063.96,8971.98,,0.50,1250.00,2.90,18.00,18.00,83714.85,366349.12,78.60,,0.00,0.00,83714.85,18.00,0.00,0.00,0.00,0.00,,,,,,,,,
P7715,5 NEWMAN CT FREMANTLE,5 NEWMAN CT FREMANTLE,CB Richard Ellis (C) Pty Ltd,,Office,="5",NEWMAN CT,FREMANTLE,WA,6160,-32.05420660,115.74921850,OF34833,Energy,Base Building,08/12/2025,5.00,5.00,,5.4,0.00,NO,,,725150.13,677527.93,50.02,46.73,259.00,,,3766815.90,NO,,,,,,,,,,,,,,,,,,,14498.60,,,,,,,952443.87,289767.97,,7.70,1250.00,1.30,17.00,16.90,177160.81,775283.07,74.10,,0.00,0.00,177160.81,16.90,0.00,0.00,0.00,0.00,,,,,,,,,
P7717,41 BOURKE RD ALEXANDRIA,Building 1&11,DEXUS Property Services Pty Limited,,Office,="41",BOURKE RD,ALEXANDRIA,NSW,2015,-33.91099901,151.19379281,OF34189,Energy,Whole Building,20/12/2025,5.50,5.50,,5.5,0.00,NO,,,183859.13,181379.11,79.26,78.18,386.00,,,896666.73,NO,,,,,,,,,,,,,,,,,,,2319.82,,,,,,,248001.87,0.00,,0.00,100.00,0.40,19.00,18.50,46129.97,201871.90,81.00,,0.00,0.00,46129.97,18.50,0.00,0.00,0.00,0.00,,,,,,,,,
P7718,Brisbane Airport Operations Centre,Brisbane Airport Operations Centre,Australian Federal Police,G-L2,Office,="5",LOBELIA CIR,BRISBANE AIRPORT,QLD,4008,-27.40456789,153.10560800,OF37559,Energy,Tenancy,25/02/2026,3.50,3.50,,3.6,0.00,NO,,,231836.89,275697.92,74.22,88.25,361.00,,,1127855.16,NO,,,,,,,,,,,,,,,,,,,3123.81,,,,,,,313293.10,0.00,,0.00,0.00,0.00,18.00,18.50,57896.56,255396.54,81.50,,0.00,0.00,57896.56,18.50,0.00,0.00,0.00,0.00,,,,,,,,,
P7724,358-374 Grey Street,358-374 Grey Street,Property and Development NSW,,Office,="358",GREY ST,GLEN INNES,NSW,2370,-29.73561575,151.73553174,N68880,Indoor environment,Base Building,05/10/2025,,,,,0.00,,,4.00,0.00,0.00,0.00,0.00,,,,,NO,,,,,,,,,,,,40.00,96.00,100.00,0.00,0.00,,,1366.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P7724,358-374 Grey Street,358-374 Grey Street,Property and Development NSW,,Office,="358",GREY ST,GLEN INNES,NSW,2370,-29.73561575,151.73553174,N69087,Waste,Base Building,10/10/2025,,,,,0.00,,3.00,,0.00,,0.00,,,,,,NO,,,,,,,,,,,,,,,,,37.00,2.94,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P7724,358-374 Grey Street,358-374 Grey Street,Property and Development NSW,,Office,="358",GREY ST,GLEN INNES,NSW,2370,-29.73561575,151.73553174,OF33759,Energy,Whole Building,12/11/2025,5.50,5.50,,5.7,6.00,YES,,,57511.62,61253.94,53.68,57.17,281.00,,,302074.27,NO,,,,,,,,,,,,,,,,,,,1071.34,,,,,,,83909.52,0.00,,0.00,0.00,0.00,50.00,49.70,62463.10,63200.10,50.30,39.56,41753.68,33.20,15674.85,12.50,5034.57,4.00,0.00,0.00,,,,,,,,,
P7724,358-374 Grey Street,358-374 Grey Street,Property and Development NSW,,Office,="358",GREY ST,GLEN INNES,NSW,2370,-29.73561575,151.73553174,OF33759,Water,Whole Building,12/11/2025,,,,,6.00,,,,0.00,0.00,0.00,0.00,,,,,NO,,5.50,5.50,5.7,5.7,0.00,NO,234.000,234.000,0.210,0.210,,,,,,,,1071.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P7726,"Mobo Co, 134 Merivale Street, South Brisbane","Mobo Co, 134 Merivale Street, South Brisbane",The Trustee for Project Opera Unit Trust,,Office,="134",MERIVALE ST,SOUTH BRISBANE,QLD,4101,-27.48158988,153.02057973,OF37714,Energy,Base Building,24/03/2026,4.50,4.50,,4.5,0.00,NO,,,798472.61,948578.62,79.67,94.64,390.00,,,3917641.57,NO,,,,,,,,,,,,,,,,,,,10021.98,,,,,,,1072185.82,0.00,,0.00,1496.70,1.40,24.00,23.90,280051.14,874045.88,74.70,80.00,81911.20,7.00,198139.94,16.90,0.00,0.00,0.00,0.00,,,,,,,,,
P7726,"Mobo Co, 134 Merivale Street, South Brisbane","Mobo Co, 134 Merivale Street, South Brisbane",The Trustee for Project Opera Unit Trust,,Office,="134",MERIVALE ST,SOUTH BRISBANE,QLD,4101,-27.48158988,153.02057973,OF37714,Water,Base Building,24/03/2026,,,,,0.00,,,,0.00,0.00,0.00,0.00,,,,,NO,,3.00,3.00,3.0,3.0,0.00,NO,14233.520,14233.520,1.420,1.420,,,,,,,,10021.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P7731,420 CRAIGIEBURN RD CRAIGIEBURN,Craigieburn Junction Shopping Centre,QICP Pty Ltd,,Shopping Centre,="420",CRAIGIEBURN RD,CRAIGIEBURN,VIC,3064,-37.59335641,144.90901061,SC32797,Energy,Not applicable,24/09/2025,6.00,6.00,,,0.00,NO,,,339.85,340.00,0.01,0.00,0.00,,,3883.96,YES,24/09/2025,,,,,,,,,,,,,,,,,,24192.20,,,,,,,468714.01,0.00,,0.00,100.62,0.20,100.00,99.80,468714.00,0.01,0.00,987.00,468714.00,99.80,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
P7731,420 CRAIGIEBURN RD CRAIGIEBURN,Craigieburn Junction Shopping Centre,QICP Pty Ltd,,Shopping Centre,="420",CRAIGIEBURN RD,CRAIGIEBURN,VIC,3064,-37.59335641,144.90901061,SC32797,Water,Not applicable,24/09/2025,,,,,0.00,,,,0.00,0.00,0.00,0.00,,,,,YES,24/09/2025,1.00,1.00,,,0.00,NO,34834.630,34834.630,1.440,1.440,,,,,,,,24192.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P7737,235 FULHAM RD VINCENT,235 FULHAM RD VINCENT,CHURCHES OF CHRIST IN QUEENSLAND,,Office,="235",FULHAM RD,VINCENT,QLD,4814,-19.28711511,146.76292969,OF35314,Energy,Whole Building,28/02/2026,5.00,5.00,,5.1,0.00,NO,,,104417.03,124171.60,125.65,149.42,611.00,,,507974.75,NO,,,,,,,,,,,,,,,,,,,831.00,,,,,,,141104.10,0.00,,0.00,0.00,0.00,19.00,18.60,26188.92,114915.18,81.40,,0.00,0.00,26188.92,18.60,0.00,0.00,0.00,0.00,,,,,,,,,
P7738,75 LIVERPOOL ST HOBART,75 LIVERPOOL ST HOBART,KALIS PROPERTY MANAGEMENT PTY LTD,,Office,="75",LIVERPOOL ST,HOBART,TAS,7000,-42.88071981,147.32722358,OF30148,Energy,Whole Building,08/08/2025,5.50,5.50,,5.6,0.00,NO,,,100903.16,23587.75,111.59,26.08,521.00,,,471755.05,NO,,,,,,,,,,,,,,,,,,,904.22,,,,,,,131043.07,0.00,,0.00,0.00,0.00,19.00,18.80,24624.07,106419.00,81.20,,0.00,0.00,24624.07,18.80,0.00,0.00,0.00,0.00,,,,,,,,,
P7744,6 ENGLISH ST ESSENDON FIELDS,6 ENGLISH ST ESSENDON FIELDS,Essendon Fields Pty Ltd,,Office,="6",ENGLISH ST,ESSENDON FIELDS,VIC,3041,-37.72624933,144.89292965,OF35000,Energy,Base Building,18/12/2025,4.50,4.50,,4.8,0.00,NO,,,190818.04,221712.56,39.22,45.56,191.00,,,930284.75,NO,,,,,,,,,,,,,,,,,,,4865.50,,,,,,,257454.40,0.00,,0.00,89.35,0.40,19.00,18.50,47888.21,209566.19,81.10,,0.00,0.00,47888.21,18.50,0.00,0.00,0.00,0.00,,,,,,,,,
P7746,Chamberlain Gardens,Chamberlain Gardens,Australian Unity Property Limited,,Residential aged care,="53",CHAMBERLAIN RD,WYOMING,NSW,2250,-33.39866184,151.36369634,AC34901,Energy,Residential aged care,27/11/2025,4.50,4.50,,4.7,0.00,NO,,,501374.70,495910.51,10.40,10.28,71.92,,,3468340.74,NO,,,,,,,,,,,,,,,,,,,148.00,,,,,,,546418.99,1501232.38,,43.30,0.00,0.00,11.00,10.60,102074.65,444344.34,46.10,0.00,0.00,0.00,102074.65,10.60,0.00,0.00,0.00,0.00,,,,,,,,,
P7746,Chamberlain Gardens,Chamberlain Gardens,Australian Unity Property Limited,,Residential aged care,="53",CHAMBERLAIN RD,WYOMING,NSW,2250,-33.39866184,151.36369634,AC34901,Water,Residential aged care,27/11/2025,,,,,0.00,,,,0.00,0.00,0.00,0.00,,,,,NO,,3.50,3.50,3.9,3.9,0.00,NO,14658.200,14658.200,0.300,0.300,,,,,,,,148.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P7749,Brickworks Ferry Rd,Brickworks Ferry Rd,DEXUS Property Services Pty Limited,,Shopping Centre,="107",FERRY RD,SOUTHPORT,QLD,4215,-27.97982907,153.40981694,SC35322,Energy,Not applicable,27/01/2026,3.50,3.50,,3.8,0.00,NO,,,175.63,435011.00,0.01,30.00,120.00,,,1780879.44,NO,,,,,,,,,,,,,,,,,,,14737.38,,,,,,,494131.18,0.00,,0.00,52.00,0.10,100.00,99.90,494131.18,0.00,0.00,,0.00,0.00,61131.18,12.40,0.00,0.00,433000.00,87.50,,,,,,,,,
P7749,Brickworks Ferry Rd,Brickworks Ferry Rd,DEXUS Property Services Pty Limited,,Shopping Centre,="107",FERRY RD,SOUTHPORT,QLD,4215,-27.97982907,153.40981694,SC35322,Water,Not applicable,27/01/2026,,,,,0.00,,,,0.00,0.00,0.00,0.00,,,,,NO,,4.50,4.50,4.8,4.8,0.00,NO,9161.490,9161.490,0.620,0.620,,,,,,,,14737.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P7756,Bairnsdale DHHS,Bairnsdale DHHS,The Trustee for EAST GIPPSLAND PROPERTIES UNIT TRUST,,Office,="7",SERVICE ST,BAIRNSDALE,VIC,3875,-37.82427120,147.62894404,OF33897,Energy,Whole Building,17/12/2025,5.50,5.50,,5.5,0.00,NO,,,57120.15,66382.87,65.37,75.96,318.00,,,277881.80,NO,,,,,,,,,,,,,,,,,,,873.84,,,,,,,77189.39,0.00,,0.00,0.00,0.00,21.00,21.20,16880.20,62801.29,78.80,,2492.10,3.10,14388.10,18.10,0.00,0.00,0.00,0.00,,,,,,,,,
P7756,Bairnsdale DHHS,Bairnsdale DHHS,The Trustee for EAST GIPPSLAND PROPERTIES UNIT TRUST,,Office,="7",SERVICE ST,BAIRNSDALE,VIC,3875,-37.82427120,147.62894404,OF33897,Water,Whole Building,02/12/2025,,,,,0.00,,,,0.00,0.00,0.00,0.00,,,,,NO,,5.00,5.00,5.0,5.0,0.00,NO,291.040,291.040,0.330,0.330,,,,,,,,873.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P7757,Pittwater Place,Pittwater Place,QICP Pty Ltd,,Shopping Centre,="10",PARK ST,MONA VALE,NSW,2103,-33.67581949,151.30565227,SC33087,Energy,Not applicable,27/10/2025,4.50,4.50,,4.9,0.00,NO,,,450780.72,444689.00,44.37,44.00,215.00,,,2192987.30,NO,,,,,,,,,,,,,,,,,,,10160.00,,,,,,,609163.14,0.00,,0.00,0.00,0.00,46.00,45.70,417227.90,495119.81,54.30,245.80,303184.57,33.20,114043.33,12.50,0.00,0.00,0.00,0.00,,,,,,,,,
P7757,Pittwater Place,Pittwater Place,QICP Pty Ltd,,Shopping Centre,="10",PARK ST,MONA VALE,NSW,2103,-33.67581949,151.30565227,SC33087,Water,Not applicable,27/10/2025,,,,,0.00,,,,0.00,0.00,0.00,0.00,,,,,NO,,3.50,3.50,3.9,3.9,0.00,NO,18422.660,18422.660,1.810,1.810,,,,,,,,10160.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
